,tempo,fullpath,genre
625,139.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00025.au,metal
626,130.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00026.au,metal
627,129.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00027.au,metal
628,141.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00028.au,metal
629,121.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00029.au,metal
630,134.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00030.au,metal
631,138.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00031.au,metal
632,80.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00032.au,metal
633,123.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00033.au,metal
634,80.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00034.au,metal
635,118.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00035.au,metal
636,70.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00036.au,metal
637,70.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00037.au,metal
638,98.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00038.au,metal
639,60.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00039.au,metal
640,110.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00040.au,metal
641,118.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00041.au,metal
642,130.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00042.au,metal
643,95.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00043.au,metal
644,118.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00044.au,metal
645,61.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00045.au,metal
646,117.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00046.au,metal
647,106.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00047.au,metal
648,111.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00048.au,metal
649,100.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00049.au,metal
650,112.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00050.au,metal
651,109.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00051.au,metal
652,80.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00052.au,metal
653,122.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00053.au,metal
654,124.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00054.au,metal
655,86.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00055.au,metal
656,110.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00056.au,metal
657,64.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00057.au,metal
658,73.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00058.au,metal
659,98.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00059.au,metal
660,90.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00060.au,metal
661,110.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00061.au,metal
662,118.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00062.au,metal
663,130.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00063.au,metal
664,95.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00064.au,metal
665,117.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00065.au,metal
666,61.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00066.au,metal
667,132.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00067.au,metal
668,82.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00068.au,metal
669,82.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00069.au,metal
670,116.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00070.au,metal
671,85.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00071.au,metal
672,120.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00072.au,metal
673,72.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00073.au,metal
674,124.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00074.au,metal
675,113.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00075.au,metal
676,140.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00076.au,metal
677,75.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00077.au,metal
678,100.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00078.au,metal
679,124.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00079.au,metal
680,82.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00080.au,metal
681,76.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00081.au,metal
682,123.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00082.au,metal
683,60.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00083.au,metal
684,75.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00084.au,metal
685,102.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00085.au,metal
686,62.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00086.au,metal
687,95.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00087.au,metal
688,117.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00088.au,metal
689,38.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00089.au,metal
690,90.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00090.au,metal
691,68.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00091.au,metal
692,116.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00092.au,metal
693,85.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00093.au,metal
694,80.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00094.au,metal
695,77.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00095.au,metal
696,82.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00096.au,metal
697,81.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00097.au,metal
698,77.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00098.au,metal
699,73.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/metal/metal.00099.au,metal
700,67.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00000.au,pop
701,107.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00001.au,pop
702,126.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00002.au,pop
703,92.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00003.au,pop
704,80.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00004.au,pop
705,86.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00005.au,pop
706,93.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00006.au,pop
707,65.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00007.au,pop
708,84.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00008.au,pop
709,105.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00009.au,pop
710,107.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00010.au,pop
711,74.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00011.au,pop
712,100.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00012.au,pop
713,72.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00013.au,pop
714,116.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00014.au,pop
715,104.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00015.au,pop
716,108.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00016.au,pop
717,55.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00017.au,pop
718,122.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00018.au,pop
719,93.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00019.au,pop
720,109.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00020.au,pop
721,102.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00021.au,pop
722,105.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00022.au,pop
723,104.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00023.au,pop
724,118.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00024.au,pop
725,75.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00025.au,pop
726,76.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00026.au,pop
727,84.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00027.au,pop
728,101.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00028.au,pop
729,80.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00029.au,pop
730,96.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00030.au,pop
731,96.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00031.au,pop
732,100.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00032.au,pop
733,97.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00033.au,pop
734,96.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00034.au,pop
735,108.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00035.au,pop
736,99.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00036.au,pop
737,105.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00037.au,pop
738,94.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00038.au,pop
739,84.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00039.au,pop
740,65.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00040.au,pop
741,54.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00041.au,pop
742,94.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00042.au,pop
743,133.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00043.au,pop
744,120.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00044.au,pop
745,88.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00045.au,pop
746,88.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00046.au,pop
747,110.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00047.au,pop
748,129.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00048.au,pop
749,60.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00049.au,pop
750,70.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00050.au,pop
751,110.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00051.au,pop
752,104.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00052.au,pop
753,64.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00053.au,pop
754,98.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00054.au,pop
755,104.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00055.au,pop
756,89.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00056.au,pop
757,103.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00057.au,pop
758,98.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00058.au,pop
759,89.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00059.au,pop
760,98.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00060.au,pop
761,96.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00061.au,pop
762,81.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00062.au,pop
763,61.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00063.au,pop
764,125.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00064.au,pop
765,58.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00065.au,pop
766,82.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00066.au,pop
767,113.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00067.au,pop
768,64.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00068.au,pop
769,106.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00069.au,pop
770,63.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00070.au,pop
771,113.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00071.au,pop
772,115.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00072.au,pop
773,64.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00073.au,pop
774,83.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00074.au,pop
775,94.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00075.au,pop
776,110.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00076.au,pop
777,111.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00077.au,pop
778,104.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00078.au,pop
779,56.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00079.au,pop
780,110.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00080.au,pop
781,73.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00081.au,pop
782,127.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00082.au,pop
783,62.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00083.au,pop
784,100.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00084.au,pop
785,120.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00085.au,pop
786,66.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00086.au,pop
787,102.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00087.au,pop
788,100.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00088.au,pop
789,101.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00089.au,pop
790,102.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00090.au,pop
791,115.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00091.au,pop
792,110.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00092.au,pop
793,134.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00093.au,pop
794,75.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00094.au,pop
795,106.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00095.au,pop
796,91.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00096.au,pop
797,99.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00097.au,pop
798,115.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00098.au,pop
799,79.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/pop/pop.00099.au,pop
800,122.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00000.au,reggae
801,78.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00001.au,reggae
802,103.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00002.au,reggae
803,74.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00003.au,reggae
804,125.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00004.au,reggae
805,78.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00005.au,reggae
806,75.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00006.au,reggae
807,76.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00007.au,reggae
808,96.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00008.au,reggae
809,79.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00009.au,reggae
810,57.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00010.au,reggae
811,63.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00011.au,reggae
812,131.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00012.au,reggae
813,124.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00013.au,reggae
814,65.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00014.au,reggae
815,126.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00015.au,reggae
816,142.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00016.au,reggae
817,63.5,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00017.au,reggae
818,78.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00018.au,reggae
819,73.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00019.au,reggae
820,64.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00020.au,reggae
821,78.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00021.au,reggae
822,74.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00022.au,reggae
823,65.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00023.au,reggae
824,70.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00024.au,reggae
825,60.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00025.au,reggae
826,69.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00026.au,reggae
827,68.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00027.au,reggae
828,79.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00028.au,reggae
829,76.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00029.au,reggae
830,76.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00030.au,reggae
831,81.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00031.au,reggae
832,75.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00032.au,reggae
833,88.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00033.au,reggae
834,95.0,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/genres/reggae/reggae.00034.au,reggae
